지성,건성,중성,복합성,민감성,여드름,아토피,10대,20대,30대,40대 이상,자극없는,수분있는,흡수잘되는,보습잘되는,트러블안생기는,가벼운,트러블없어지는,진정되는,에센스양많은,향에만족한,잘발리는,속건조에효과있는,끈적하지않은,세정잘되는,화장잘지워지는,블랙헤드없어지는,피지없어지는,노폐물제거되는,색감좋은,자연스러운,쌩얼에어울리는,가을웜톤에게추천하는,발색잘되는,백탁없는,밀착잘되는,각질제거잘되는,피부결좋아지는,커버잘되는,윤기나는,지속력좋은,얇게발리는,매트한,뽀송한,쿨링되는,모공관리되는,밀림없는,약산성인,거품나는,알갱이있는,산뜻한,뽀드득거리는,리치한,탄력생기는,쫀득한,2차세안에적합한,유분없는,눈통증없는,따갑지않은,잔여물남지않는,편안해지는,흘러내리지않는,냄새가독하지않은,매끄러운,가렵지않은,오래사용하는,워터프루프지워지는,화이트헤드없어지는,부드러워지는,내장도구있는,잘굳지않는,파우더타입인,휴대성좋은,제형묽지않은,위생적인,시트러스향나는,녹차향나는,달달한향나는,브리이트닝효과있는,미백효과가있는,주름없어지는,미끌거리는,안색이개선되는,크리미한,내장도구가좋은,피부톤이개선되는,뒤집어지지않는,발진에효과있는,잘붙는,고정잘되는,상쾌한,리치하지않은,분사잘되는,안개분사되는,등드름없어지는,겨울에사용하기좋은,피부강화되는,저렴한,여름에사용하기좋은
0.26823999175658403,0.37479680058178605,0.3279027931060639,0.36447822006754627,0.2994048237666525,0.4108971741918279,0.16903545383950289,0.1595228832150722,0.35441332643179196,0.2409631547795437,0.32782395160511946,0.07,0.22,0.06,0.21,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.14,0.0,0.0,0.0,0.0,0.0
0.3192787022174886,0.3610187633172277,0.27509261502138765,0.49481560666447405,0.28910820546849963,0.5291481747123746,0.3742634720382535,0.24142408844970736,0.3351381699712569,0.17336853889170545,0.22023346977625854,0.15,0.0,0.0,0.15,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4164830377974991,0.35451525349977997,0.3236490429919316,0.29692441146598736,0.32455873404062735,0.3644562716211734,0.34008445551701805,0.18596081180712407,0.31552620280798577,0.2781475330959641,0.3464093368052888,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24267437385808863,0.11654735255355439,0.13344446436872195,0.10138312621489745,0.24,0.09,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4028628883232042,0.35910579454999475,0.3441761125621655,0.2869479315363316,0.26089566189137786,0.32309095288844913,0.4405181898388032,0.3876395235000054,0.1771253085543779,0.24639773369079093,0.3069571654126079,0.0,0.17,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.13,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.23197468672111163,0.2847984486029316,0.21213765213805874,0.28810787667776455,0.3161836435195747,0.3349437537553646,0.3161373410771362,0.24879982948453414,0.3310221706059828,0.23801983162274407,0.21298937743371033,0.0,0.07,0.17,0.34,0.06,0.12,0.0,0.0,0.0,0.14,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4557905289752333,0.2951501197801729,0.28708190814106876,0.2410210070985426,0.28326326956584735,0.3914523621571952,0.43742210913079244,0.18476866817637894,0.31297799251427877,0.2478832731510691,0.23120618184058114,0.19,0.15,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4267483213804209,0.41263877423924933,0.3161798474001077,0.2851342443637292,0.3871844087004547,0.38823993373916327,0.3370232461595069,0.2755152334269428,0.3034141638072949,0.23013821260295012,0.38888658803789267,0.07,0.33,0.0,0.11,0.0,0.0,0.0,0.0,0.07,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5690446172928195,0.4723477647439458,0.4844398476515791,0.36502222845680365,0.31157097915038456,0.30501383423752904,0.44051437265621013,0.27154185372072503,0.2420106424284261,0.32367031329881246,0.4304827919195868,0.07,0.26,0.0,0.24,0.0,0.0,0.1,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0
0.33973865458625163,0.3009162024466508,0.2279606302730948,0.33142623159601325,0.4223039393118556,0.36906686935184607,0.3708286397150199,0.31437231114871855,0.3554449273714395,0.12335922352224397,0.320147045370758,0.14,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.18,0.25,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.45562060101525964,0.4299315259769073,0.4075636676759537,0.4385983005681432,0.4950387424028544,0.3180672090194176,0.41154761167699494,0.38405264781426857,0.2931902257481161,0.3013643364127065,0.4761407905281892,0.22,0.0,0.0,0.09,0.07,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.19,0.16,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.48070817645829467,0.44520017011837987,0.41486916915353045,0.40031536204304563,0.36504690279853835,0.43670197617353274,0.48455947714682635,0.314911355583665,0.42735403314556264,0.3773815711889844,0.19967206100782076,0.21,0.0,0.0,0.13,0.0,0.0,0.06,0.0,0.0,0.24,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.35756913195112267,0.4009707088976784,0.30274677829369323,0.38670693358661623,0.33299762858256465,0.31160490362707427,0.4377257336434624,0.285017542803379,0.30292851985750924,0.1945927698792984,0.2886672899281054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.47,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4721121789675761,0.5166827942523838,0.44176327934497567,0.5552662746562526,0.37590013184525417,0.267558127296016,0.4089589413799787,0.15070029311332558,0.15067859825502447,0.20995579525393868,0.29040401362146867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.53,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3476526547892197,0.3930269742402548,0.3499333669840396,0.46522777813582383,0.40408551026195616,0.3471512808248935,0.4137673062905363,0.24709523435687317,0.1223927031977684,0.2301139940026043,0.3874857590071261,0.1,0.15,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.23,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4465971485424656,0.6137226774059465,0.5014461846793639,0.5081660699408557,0.3311005419946959,0.3254142864548072,0.39889071672713045,0.26433826013623746,0.18068838499326106,0.286448440423541,0.3053534058210024,0.12,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.17,0.11,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3286746336192339,0.1861604867277854,0.34104043885157287,0.10760645795392546,0.26655954756377326,0.32107068727103105,0.35283948292726075,1.0,0.0,0.0,0.0,0.2,0.17,0.0,0.03,0.0,0.0,0.11,0.36,0.1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.291086644160996,0.3984562259215406,0.41946815215872074,0.4892763522373442,0.38202291009882755,0.35725719104460907,0.4246153246691629,0.31365594884158293,0.2923231629267603,0.3187560887681455,0.17852418163872988,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.2,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
